id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_14096,"Tantour Contour & Bronzer Cream (Light)","Tantour is a cream-to-powder bronzer that gives you a natural bronzed look or a dramatic contour as you layer and build. Tantour combines a balance of shadow and warmth, for a luminous, matte glow that’s never dull. Blending seamlessly, the long-lasting formula is both water and sweat resistant.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/2.2.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/tantour-contour-bronzer-cream-light/,"Bronzer &amp; Contour, Face, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3900BDT,in stock,wc_post_id_14096,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/light.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6541.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/IMG_6540.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/p444605-av-05-zoom.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_5572.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_14098,"Tantour Contour & Bronzer Cream (Tan)","Tantour is a cream-to-powder bronzer that gives you a natural bronzed look or a dramatic contour as you layer and build. Tantour combines a balance of shadow and warmth, for a luminous, matte glow that’s never dull. Blending seamlessly, the long-lasting formula is both water and sweat resistant.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/4.4.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/tantour-contour-bronzer-cream-tan/,"Bronzer &amp; Contour, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3900BDT,out of stock,wc_post_id_14098,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Tan.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Tan-2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Tan-3.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/p444605-av-05-zoom.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_5572.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_14097,"Tantour Contour & Bronzer Cream (Medium)","Tantour is a cream-to-powder bronzer that gives you a natural bronzed look or a dramatic contour as you layer and build. Tantour combines a balance of shadow and warmth, for a luminous, matte glow that’s never dull. Blending seamlessly, the long-lasting formula is both water and sweat resistant.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/3.3.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/tantour-contour-bronzer-cream-medium/,"Bronzer &amp; Contour, Face, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3900BDT,in stock,wc_post_id_14097,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Medium-.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Medium-2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Medium-3.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/p444605-av-05-zoom.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_5572.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_14095,"Tantour Contour & Bronzer Cream (Fair)","Tantour is a cream-to-powder bronzer that gives you a natural bronzed look or a dramatic contour as you layer and build. Tantour combines a balance of shadow and warmth, for a luminous, matte glow that’s never dull. Blending seamlessly, the long-lasting formula is both water and sweat resistant.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/1.1.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/tantour-contour-bronzer-cream-fair/,"Bronzer &amp; Contour, Face, Makeup","wordpress-637743-3104200.cloudwaysapps.com",3900BDT,out of stock,wc_post_id_14095,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Fair.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Fair-2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/Fair-3.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/01/p444605-av-05-zoom.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_5572.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_14088,"Born This Way Loose Setting Powder (Translucent)","This silky, lightweight powder sets makeup for longer wear while providing a veil of perfecting luminosity and a finish so natural they’ll think you were Born This Way. Universal shades complement all skin tones. Brightening and Radiant. Hyaluronic Acid infused formula supports a smoother, more youthful appearance.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6679.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/born-this-way-loose-setting-powder-translucent/,"Face, Makeup, Powder &amp; Compact","wordpress-637743-3104200.cloudwaysapps.com",4500BDT,out of stock,wc_post_id_14088,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6701.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6703.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6680.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6702.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4500BDT,new,published,,,,,,,
wc_post_id_14070,"Easy Bake Loose Baking & Setting Powder (Pound Cake)","The Huda Beauty Easy Bake Loose Powders are inspired by Huda’s strong belief that the technique of baking is a key step to a flawless finish while ensuring long-lasting, melt-proof makeup. This extremely light and silky texture blends seamlessly into the skin leaving it matte with a hint of sheen, for a luminous finish that controls shine throughout the day. The powders work to subtly colour correct and highlight different contours of the face, leaving a translucent veil of colour on your skin. Huda Beauty’s Easy Bake Loose Baking & Setting Powder are easy to use loose powder with a long-lasting complexion while blurring the appearance of pores and fine lines and holding makeup in place all day long. 
 
  
 
• Matte, luminous finish 
• Unique powder net to control product waste 
• Ultra-refined lightweight pigments",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6693.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/easy-bake-loose-baking-setting-powder-pound-cake/,"Face, Makeup, Powder &amp; Compact","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_14070,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6692.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6691.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_14075,"Easy Bake Loose Baking & Setting Powder (Cherry Blossom Cake)","The Huda Beauty Easy Bake Loose Powders are inspired by Huda’s strong belief that the technique of baking is a key step to a flawless finish while ensuring long-lasting, melt-proof makeup. This extremely light and silky texture blends seamlessly into the skin leaving it matte with a hint of sheen, for a luminous finish that controls shine throughout the day. The powders work to subtly colour correct and highlight different contours of the face, leaving a translucent veil of colour on your skin. Huda Beauty’s Easy Bake Loose Baking & Setting Powder are easy to use loose powder with a long-lasting complexion while blurring the appearance of pores and fine lines and holding makeup in place all day long. 
 
  
 
• Matte, luminous finish 
• Unique powder net to control product waste 
• Ultra-refined lightweight pigments",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6687.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/easy-bake-loose-baking-setting-powder-cherry-blossom-cake-2/,"Face, Makeup, Powder &amp; Compact","wordpress-637743-3104200.cloudwaysapps.com",6400BDT,out of stock,wc_post_id_14075,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6689.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6690.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/277296960_512820237181556_7334653756950616122_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/277467523_512820227181557_1195511161166528335_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6688.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6400BDT,new,published,,,,,,,
wc_post_id_14069,"Easy Bake Loose Baking & Setting Powder (Cherry Blossom Cake)","The Huda Beauty Easy Bake Loose Powders are inspired by Huda’s strong belief that the technique of baking is a key step to a flawless finish while ensuring long-lasting, melt-proof makeup. This extremely light and silky texture blends seamlessly into the skin leaving it matte with a hint of sheen, for a luminous finish that controls shine throughout the day. The powders work to subtly colour correct and highlight different contours of the face, leaving a translucent veil of colour on your skin. Huda Beauty’s Easy Bake Loose Baking & Setting Powder are easy to use loose powder with a long-lasting complexion while blurring the appearance of pores and fine lines and holding makeup in place all day long. 
 
  
 
• Matte, luminous finish 
• Unique powder net to control product waste 
• Ultra-refined lightweight pigments",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6686.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/easy-bake-loose-baking-setting-powder-cherry-blossom-cake/,"Face, Makeup, Powder &amp; Compact","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_14069,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6685.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/07/IMG_6697.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_14057,"Kayali Elixir | 11","It opens with sweet notes of Red Apple and Rose Petal Essence, before revealing a floral heart of Rose Centifolia and uplifting touches of Jasmine Sambac from India. 
 
Fragrance Family: Floral Fruity 
Scent Type: Sweet, Floral, Gorgeous 
Key Notes: Red Apple, Rose de Mai Absolute, Jasmine Sambac Absolute, Patchouli, Vanilla",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_4479.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/kayali-elixir-11/,"Fragrance, Perfume-women, Womens","wordpress-637743-3104200.cloudwaysapps.com",14500BDT,out of stock,wc_post_id_14057,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_4481.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_4483.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_3964.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_4449.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_8109.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14500BDT,new,published,,,,,,,
wc_post_id_14051,"Kayali Vanilla | 28 Hand Cream","A super nourishing, fast-absorbing hand cream enriched with skin-conditioning ingredients and scented with the essence of Kayali’s cult-fave fragrance, Vanilla | 28! 
 
Fragrance notes: Vanilla orchid, tonka absolute, brown sugar, amber woods, musk 
 
A warm and spicy vanilla bliss, the luxuriously silky formula nourishes the skin without feeling greasy or heavy! The enriching ingredients of safflower and sunflower oils, rosemary and ginseng soothe and condition hands, which is a life saver for stripped, dry skin that needs a surge of moisture! 
 
Key ingredients: 
 
Safflower & sunflower oils: 
Natural humectants provide nourishment to the skin, leaving you with silky soft hands. 
 
Ginseng: 
Used in herbal medicines for centuries, this antioxidant-rich ingredient soothes and calms. 
 
Rosemary leaf: 
Helps to reduce redness leaving you with calm and soothed skin. 
 
*Please note this hand cream is made with natural vanilla so the colour will evolve.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_6371.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/kayali-vanilla-28-hand-cream/,"Bath &amp; Body, Body Care, Hand Cream, Sale","wordpress-637743-3104200.cloudwaysapps.com",4500BDT,in stock,wc_post_id_14051,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/280177686_1494375811020352_2814615985630994955_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/280223398_1494375804353686_6664602975303081207_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/280180775_1494375807687019_9122983236557231531_n.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3000BDT,new,published,,,,,,,
wc_post_id_14045,"Morphe x James Charles Eyeshadow Palette (Small)","The colour never ends with this full spectrum of 39 dialled-up, deeply pigmented shades. With four rows of stunning colour combos and one row of super-sized shades, you’ll be ready to take on any look you can dream up. 
 
Shades: 
 
  Row 1: Canvas (matte cream), Ringlight (shimmer pearl), So Good (metallic true gold), 518 (matte neon orange), Rusted (matte chilli orange), Halloween (metallic copper), Wig (metallic warm brass), Tea (matte dark taupe) 
  Row 2: Punch Me (matte latte), Sister (shimmer rose gold), Mary (matte dusty rose), Literally (shimmer flamingo pink), You're Kidding (matte red), Shook (metallic cranberry), Boutique (matte maroon), Benny (matte black coffee) 
  Row 3: Flashback (matte true white), Face (shimmer champagne highlight), Tune (matte light peach), Code James (matte sunset orange), 10% Off (matte burnt orange), No Beans (matte warm brown), Spooky (matte true black) 
  Row 4: Bee (matte bright yellow), Guac (metallic avocado green), Hello (shimmer blue ice), Playground (matte neon blue), Brother (matte true blue), Artistry (metallic amethyst purple), Love That (matte magenta), Pinkity Drinkity (matte baby pink) 
  Row 5: Social Blade (matte lime green), Daddy (matte forest green), Cape Cod (metallic seafoam blue), Cola (matte royal blue), A Cappella (metallic navy blue), Escape (matte plum purple), Single (matte orchid purple), Skip (matte neon pink)",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2021/11/Screen-Shot-2018-11-12-at-7.18.53-PM.png,https://wordpress-637743-3104200.cloudwaysapps.com/product/morphe-x-james-charles-eyeshadow-palette-small/,"Eye, Eyeshodow Palettes, Makeup","wordpress-637743-3104200.cloudwaysapps.com",6500BDT,out of stock,wc_post_id_14045,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2021/11/JC_Palette_PDP_1_c54236a8-564d-4d15-bafc-0ba18270a3cf_1400x.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2021/11/Dz3GzISWsAkC4QI.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2021/11/Morphe-X-James-Charles-The-Mini-Eyeshadow-Palette.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2021/11/Individual_Highlighter_CroppedPDP_Arm_Swatch_1400x-1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2021/11/James_Charles_Palette_Arm_Swatches_PDP_ROW1_1400x.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6500BDT,new,published,,,,,,,
wc_post_id_14041,"Thirst Trap Juice HA3 Peptide Serum (Travel Size)","The super-potent ingredients from our original Thirst Trap Cocoon Mask have been boosted with 3 types of Hyaluronic Acid (HA3) and firming peptides to hydrate and strengthen your skin. 
 
Moisturizing Hollyhock Rose and soothing Aloe Vera nourish your skin, leaving it bouncy and supple. 
 
This serum will deeply hydrate your skin leaving it plump, bouncy and overall, healthier over time.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/c75045fWISHF00000008_1.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/thirst-trap-juice-ha3-peptide-serum-travel-size/,"Face Serum &amp; Toner, Mask &amp; Serum, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",3300BDT,in stock,wc_post_id_14041,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0816.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/482752050_775c0754-472b-403e-89ed-0e91cc545ab1.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2700BDT,new,published,,,,,,,
wc_post_id_14036,"Yo Glow Enzyme Scrub (Travel Size)","Yo Glow Enzyme Scrub is an exfoliating scrub infused with a combination of pineapple and papaya enzymes, BHAs and AHAs that leave the skin with a healthy glow. The lightweight, milky texture gently buffs away dead skin cells and impurities for immediate results that also make the perfect canvas for seamless makeup application. 
 
Skin Type: All skin types 
Skincare Concerns: Tired, dull and uneven texture. 
Formulation: Liquid 
 
Non-comedogenic, Non-acnegenic, Cruelty-Free, Clean-beauty, Sulfates-free, Parabens- free",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/wishful_yo_glow_enzyme_scrub_2_1639048764_fc223d21_progressive.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/yo-glow-enzyme-scrub-travel-size/,"Cleanser &amp; Scrub, Face Wash &amp; Scrub, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",2800BDT,in stock,wc_post_id_14036,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/273274474_1283064572170959_5468644558220288128_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/234500243_476049900403995_3984144523833656457_n.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,1400BDT,new,published,,,,,,,
wc_post_id_14028,"#FauxFilter Skin Finish Buildable Coverage Foundation Stick (Chai 210B)","The luxuriously creamy stick formula melts into the skin for a natural filtered finish that lasts up to 10 hours. Whether you prefer full coverage or barely any at all, this versatile formula will let you be the master of your complexion. Swipe it on and build it up, the stick formula is ideal if you’re on the go or in a hurry, and thanks to its long-wearing, waterproof, humidity and sweat-resistant formula, you can set it and forget it for the rest of the day. 
 
Formula: Stick (Cream) 
Coverage: Customizable (Light/Buildable) 
Finish: Natural 
 
Fragrance-free, Vegan, Non-Comedogenic, Water-proof, 10-Hour-Wear",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_5742.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/fauxfilter-skin-finish-buildable-coverage-foundation-stick-chai-210b/,"Face, Foundation, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",6800BDT,in stock,wc_post_id_14028,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_5744.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/IMG_5743.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4700BDT,new,published,,,,,,,
wc_post_id_14018,"#FauxFilter Skin Finish Buildable Coverage Foundation Stick (Macaroon 230N)","The luxuriously creamy stick formula melts into the skin for a natural filtered finish that lasts up to 10 hours. Whether you prefer full coverage or barely any at all, this versatile formula will let you be the master of your complexion. Swipe it on and build it up, the stick formula is ideal if you’re on the go or in a hurry, and thanks to its long-wearing, waterproof, humidity and sweat-resistant formula, you can set it and forget it for the rest of the day. 
 
Formula: Stick (Cream) 
Coverage: Customizable (Light/Buildable) 
Finish: Natural 
 
Fragrance-free, Vegan, Non-Comedogenic, Water-proof, 10-Hour-Wear",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/Mac.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/fauxfilter-skin-finish-buildable-coverage-foundation-stick-macaroon-230n/,"Face, Foundation, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",6800BDT,in stock,wc_post_id_14018,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/Macaroon.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/06/Maca.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,4700BDT,new,published,,,,,,,
